title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,,"['Action', 'Fantasy', 'Mahou Shoujo', 'Shoujo']",7.19,Toei Animation,Movie,Ranked #3100,"Members 2,291","The story begins when the protagonist Hikaru meets aliens Lala, Prunce, and Fuwa while watching the night sky. She learns of the “Star Palace,” where the 12 Star Princesses of the constellations kept the balance of the universe until they were attacked. Lala is searching for the legendary Precure warriors to help find the 12 scattered “Princess Star Color Pens” and revive the princesses. When Fuwa is captured by an enemy, Hikaru wishes to save Fuwa, and a Star Color Pendent and a Star Color Pen appear to allow her to transform into Cure Star. From then on she works to collect the pens and raise Fuwa, who is the key to reviving the princesses.",https://cdn.myanimelist.net/images/anime/1934/119222.jpg,https://myanimelist.net/anime/40587/Precure_Miracle_Leap_Movie__Minna_to_no_Fushigi_na_Ichinichi
Mulan: Heng Kong Chu Shi,,['Action'],N/A,,Movie,Ranked #14384,"Members 1,965","Disguising herself as a man to take her father's place, Mulan is a wild and rebellious soldier in the army. As a gifted swords-woman, she also dreams about going out and exploring the world. One day, she is sent on a mission and unexpectedly begins an exciting adventure where she discovers a conspiracy against her country. In the end, she comes to understand the true meaning of being a swordsman and makes herself a hero for her country, and also discovers her true self.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1654/109228.jpg,https://myanimelist.net/anime/42641/Mulan__Heng_Kong_Chu_Shi
Jiyuantai Qihao,No.7 Cherry Lane,"['Drama', 'Romance', 'Historical']",N/A,,Movie,Ranked #20967,Members 290,"Ziming, a University undergraduate, is entangled between his amorous feelings for a self-exiled mother Mrs Yu from Taiwan and her beautiful daughter Meiling, in the era coincides with Hong Kong's turbulent times of 1967.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1122/113313.jpg,https://myanimelist.net/anime/48421/Jiyuantai_Qihao
Chueog-ui Geomjeong-gomusin,The Precious Memory of Gogo Brothers,"['Comedy', 'Slice of Life', 'Kids']",N/A,,Movie,Ranked #19173,Members 91,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1933/114492.jpg,https://myanimelist.net/anime/48337/Chueog-ui_Geomjeong-gomusin
Nihon Chinbotsu 2020 Gekijou Henshuuban: Shizumanu Kibou,Japan Sinks 2020 Theatrical Edition: Unsinkable Hope,"['Adventure', 'Drama', 'Sci-Fi', 'Suspense']",N/A,Science SARU,Movie,Ranked #14591,Members 92,"The Mutou family leads a peaceful life: Kouichirou works at a construction site and his wife Mari is returning from an overseas trip. Their daughter Ayumu has just finished her track practice while their son Gou is playing video games at home. However, life as they know it is flipped upside down when a calamitous earthquake strikes the entire Japanese archipelago—obliterating the face of the country in an instant.

With society crumbling around them and their nation gradually sinking into the ocean, the Mutou family must band together to survive the catastrophe. Treading the near-apocalyptic setting, they struggle not only to stay alive, but also to learn the difficulty of coping with loss.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1214/129844.jpg,https://myanimelist.net/anime/44585/Nihon_Chinbotsu_2020_Gekijou_Henshuuban__Shizumanu_Kibou
Taikong Xiongmao Yingxiong Dansheng,Space Panda,"['Adventure', 'Fantasy', 'Sci-Fi', 'Kids']",N/A,,Movie,Ranked #16437,Members 90,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1929/115243.jpg,https://myanimelist.net/anime/48121/Taikong_Xiongmao_Yingxiong_Dansheng
Kamen Rider Saber & Kamen Rider Zero-One Manner Movie,,['Comedy'],N/A,,Movie,Ranked #21140,Members 83,Short manner notice for the live-action movie Kamen Rider Zero-One the Movie: Real×Time.,https://cdn.myanimelist.net/images/anime/1607/122266.jpg,https://myanimelist.net/anime/51121/Kamen_Rider_Saber___Kamen_Rider_Zero-One_Manner_Movie
Climbing,,"['Sports', 'Suspense']",N/A,,Movie,Ranked #19205,Members 82,"Professional climber Choi Se-hyeon, who got recovered from a car accident recently, discovers that she is pregnant just before the Climbing World Championships. As her long-time aspirations are threatened, she struggles to break free from the duties of motherhood. However, at the same time, she receives text messages from 'herself' who seems to have been through a quite different life after the car accident. And most importantly, she wants to keep her baby.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1953/124132.jpg,https://myanimelist.net/anime/51957/Climbing
Zui Ke Ai De Ren (Movie),Salute to the Heroes,"['Historical', 'Military']",N/A,,Movie,Ranked #18182,Members 64,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1378/122820.jpg,https://myanimelist.net/anime/51640/Zui_Ke_Ai_De_Ren_Movie
Long Shen Zhizi,Son of the Dragon God,"['Adventure', 'Fantasy', 'Kids']",N/A,,Movie,Ranked #13759,Members 56,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1555/121322.jpg,https://myanimelist.net/anime/45118/Long_Shen_Zhizi
Shanchuan Zhuangli,Little Hilly,['Drama'],N/A,,Movie,Ranked #15716,Members 49,"Hilly is a 10-year-old silent Taiwanese girl, nobody was concerned about her depression and the pressure she suffered from everyday life. Hilly hates that she always oppresses herself, and also hates the world controlled by adults. What does Hilly really want to speak out to the adults?

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1649/126611.jpg,https://myanimelist.net/anime/52625/Shanchuan_Zhuangli
Wuyan Xia,Kiko and the Animals,['Drama'],N/A,,Movie,Ranked #17236,Members 45,"Kiko is a nightmare for all the animals. He bullies them all the time, even the tiniest mouse can't escape from him! How can the animals stand out and let him understand that they are just like him, capable of emotions, love, and deserve respect?

(Source: TIAF)",https://cdn.myanimelist.net/images/anime/1410/127240.jpg,https://myanimelist.net/anime/52854/Wuyan_Xia
Zhongshan Hun,Dr. Sun,['Drama'],N/A,,Movie,Ranked #18110,Members 37,"Revolving around the First Guangzhou Uprising, Sun Yat-sen's detainment in London, the Second Guangzhou Uprising and the Wuchang Uprising, this work interweaves one man's regret of causing a friend's death with the rivalries and cooperation between different revolutionary camps. These brave young people fight for the common good unto their last breath, paving this saga of toppling the millennia-old empire with their courage and blood.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1345/126444.jpg,https://myanimelist.net/anime/52584/Zhongshan_Hun
Qimiao Wangguo: Mofa Qi Yuan,Wonderful Kingdom: Enchanted,"['Adventure', 'Fantasy', 'Kids']",N/A,,Movie,Ranked #15264,Members 34,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1122/128166.jpg,https://myanimelist.net/anime/45115/Qimiao_Wangguo__Mofa_Qi_Yuan
Tonikaku Kawaii: Kaisou,TONIKAWA: Over The Moon For You - Flashbacks,"['Comedy', 'Romance', 'Shounen']",7.31,Seven Arcs,Special,Ranked #2476,"Members 46,764",Recap of all 12 episodes of Tonikaku Kawaii.,https://cdn.myanimelist.net/images/anime/1980/110984.jpg,https://myanimelist.net/anime/45598/Tonikaku_Kawaii__Kaisou
Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,Dr. Stone: Stone Wars Eve of the Battle Special Feature,"['Adventure', 'Sci-Fi', 'Suspense', 'Survival', 'Shounen']",7.16,TMS Entertainment,Special,Ranked #3231,"Members 46,137",A recap episode with additional scenes which was screened on Jump's official YouTube channel for Jump Special Anime Festa 2020.,https://cdn.myanimelist.net/images/anime/1097/109900.jpg,https://myanimelist.net/anime/43555/Dr_Stone__Stone_Wars_-_Kaisen_Zenya_Special_Eizou
Re:Zero kara Hajimeru Break Time 2nd Season,Re:ZERO ~Starting Break Time From Zero~ Season 2,['Comedy'],7.28,Studio PuYUKAI,Special,Ranked #2637,"Members 28,869","Afraid that his life may end at any moment, Otto Suwen begins writing a diary documenting all of his experiences. Now part of Subaru Natsuki's eccentric band of colorful characters, the apprehensive merchant is certain that new dangers lie ahead in their mission at Sanctuary. But amid the rising tensions, there are still moments of respite and reflection, ripe with opportunities to make vivid memories.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1586/108326.jpg,https://myanimelist.net/anime/42364/Re_Zero_kara_Hajimeru_Break_Time_2nd_Season
Aya to Majo,Earwig and the Witch,[],5.51,Studio Ghibli,Special,Ranked #11315,"Members 13,069","With large windows adorning its spick-and-span halls, St. Morwald's Home for Children serves as a warm refuge for displaced orphans. For 10-year-old Aya, she is perfectly content living without a normal family, especially since she has everyone at the orphanage wrapped around her finger. However, to her dismay, she is one day selected by a peculiar couple, Bella Yaga and the Mandrake.

Aya soon learns that she has, in fact, been adopted by a real witch who wanted her solely as an assistant and had not even considered being her foster mother. As if that was not enough, Aya is told the one rule she must obey at all times—never disturb the Mandrake. To win the hearts of this seemingly heartless witch and the grumpy Mandrake is no easy task; but unlike other children, Aya accepts this challenge without hesitation.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1242/110170.jpg,https://myanimelist.net/anime/42143/Aya_to_Majo
Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,Tales of Crestoria: The Wake of Sin,"['Adventure', 'Fantasy']",6.57,Kamikaze Douga,Special,Ranked #6130,"Members 2,932","Short animated TV special depicting the prologue of the main story of TALES OF CRESTORIA, showing Kanata and Misella setting off on their journey.",https://cdn.myanimelist.net/images/anime/1225/109133.jpg,https://myanimelist.net/anime/42832/Tales_of_Crestoria__Toga_Waga_wo_Shoite_Kare_wa_Tatsu
Senyoku no Sigrdrifa: Dai-909 Senjutsu Hime-tai Sentou Kiroku!,,"['Action', 'Military']",5.85,A-1 Pictures,Special,Ranked #9952,"Members 2,351",Recap of the first eight episodes of Senyoku no Sigrdrifa.,https://cdn.myanimelist.net/images/anime/1256/110447.jpg,https://myanimelist.net/anime/44236/Senyoku_no_Sigrdrifa__Dai-909_Senjutsu_Hime-tai_Sentou_Kiroku
Ani x Para: Anata no Hero wa Dare desu ka,Animation × Paralympic: Who Is Your Hero?,"['Sports', 'Educational']",6.48,"Nippon Animation,             Gallop,             TMS Entertainment,             DLE",Special,Ranked #6623,"Members 1,035","NHK specials on parasports. The first episode covers blind soccer, with character designs by Yoichi Takahashi (from the Captain Tsubasa fame). And the second episode covers a female sprinter with a prosthetic leg, with character designs by Eisaku Kubonouchi (from the Hungry Days: Aoharu ka yo. fame). The specials featured interviews, coverage of the Paralympics, and an animated segment. This MAL entry will cover only the animated segment. ",https://cdn.myanimelist.net/images/anime/1336/102231.jpg,https://myanimelist.net/anime/37290/Ani_x_Para__Anata_no_Hero_wa_Dare_desu_ka
Gintama: The Final x Mameshiba,,"['Comedy', 'Parody']",N/A,,Special,Ranked #20010,Members 350,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1757/113858.jpg,https://myanimelist.net/anime/48436/Gintama__The_Final_x_Mameshiba
OTMGirls no Yokiyoki Channel: Birthday Special Story,,"['Comedy', 'Slice of Life']",N/A,,Special,Ranked #14884,Members 277,The OTMGirls sing a birthday song to Retsuko.,https://cdn.myanimelist.net/images/anime/1137/120930.jpg,https://myanimelist.net/anime/50111/OTMGirls_no_Yokiyoki_Channel__Birthday_Special_Story
Tell the Story to You,,['Music'],N/A,Flat Studio,Special,Ranked #16558,Members 191,The ending animations of Kaf's Fukakai 2 Q1 and Q2 live concerts.,https://cdn.myanimelist.net/images/anime/1323/118222.jpg,https://myanimelist.net/anime/43712/Tell_the_Story_to_You
Komaneko Short Movie 2021,Komaneko's Season's Greetings 2021,"['Slice of Life', 'Kids']",N/A,dwarf,Special,Ranked #13376,Members 136,"Komaneko's Season's Greetings from dwarf studios especially for you.

(Source: YouTube)",https://cdn.myanimelist.net/images/anime/1986/119888.jpg,https://myanimelist.net/anime/50518/Komaneko_Short_Movie_2021
Astroman,,"['Action', 'Sci-Fi', 'Mecha']",N/A,,Special,Ranked #18475,Members 99,Pilot episode of Astroganger included in the Blu-ray release.,https://cdn.myanimelist.net/images/anime/1532/126059.jpg,https://myanimelist.net/anime/52518/Astroman
Dawang Riji,,"['Slice of Life', 'Kids']",N/A,,Special,Ranked #19398,Members 77,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1487/115235.jpg,https://myanimelist.net/anime/48109/Dawang_Riji
